file,character,setup,hand,speed,proc,ubw_rank
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,main_hand,2.6,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,1,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,off_hand,1.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
